POSTE;DATE;FFM;DIRT
33281001;20070329;3,8;
33281001;20070330;4,3;
33281001;20070331;3,7;
33281001;20070401;2,8;
33281001;20070402;4,6;
33281001;20070403;4,2;
33281001;20070404;5,7;
33281001;20070405;2,3;
33281001;20070406;2,0;
33281001;20070407;2,0;
33281001;20070408;2,9;
33281001;20070409;2,7;
33281001;20070410;2,7;
33281001;20070411;3,1;
33281001;20070412;3,0;
33281001;20070413;3,5;
33281001;20070414;1,9;
33281001;20070415;3,1;
33281001;20070416;3,5;
33281001;20070417;2,9;
33281001;20070418;2,8;
33281001;20070419;2,2;
33281001;20070420;1,8;
33281001;20070421;1,9;
33281001;20070422;2,0;
33281001;20070423;1,5;
33281001;20070424;2,5;
33281001;20070425;4,0;
33281001;20070426;2,0;
33281001;20070427;1,8;
33281001;20070428;2,5;
33281001;20070429;2,8;
33281001;20070430;3,5;
33281001;20070501;3,9;
33281001;20070502;3,5;
33281001;20070503;3,1;
33281001;20070504;3,9;
33281001;20070505;4,1;
33281001;20070506;4,4;
33281001;20070507;5,0;
33281001;20070508;5,2;
33281001;20070509;2,8;
33281001;20070510;4,5;
33281001;20070511;4,5;
33281001;20070512;3,0;
33281001;20070513;7,1;
33281001;20070514;5,5;
33281001;20070515;3,8;
33281001;20070516;6,1;
33281001;20070517;5,9;
33281001;20070518;1,8;
33281001;20070519;2,1;
33281001;20070520;2,0;
33281001;20070521;3,1;
33281001;20070522;3,2;
33281001;20070523;2,8;
33281001;20070524;2,0;
33281001;20070525;3,8;
33281001;20070526;4,6;
33281001;20070527;6,7;
33281001;20070528;8,1;
33281001;20070529;3,5;
33281001;20070530;2,8;
33281001;20070531;3,6;
33281001;20070601;4,5;
33281001;20070602;2,8;
33281001;20070603;3,4;
33281001;20070604;2,7;
33281001;20070605;3,0;
33281001;20070606;2,9;
33281001;20070607;2,2;
33281001;20070608;3,0;
33281001;20070609;2,8;
33281001;20070610;2,0;
33281001;20070611;3,0;
33281001;20070612;2,5;
33281001;20070613;2,6;
33281001;20070614;3,9;
33281001;20070615;4,7;
33281001;20070616;2,5;
33281001;20070617;3,4;
33281001;20070618;3,6;
33281001;20070619;3,8;
33281001;20070620;2,2;
33281001;20070621;2,7;
33281001;20070622;6,3;
33281001;20070623;3,7;
33281001;20070624;3,4;
33281001;20070625;6,5;
33281001;20070626;4,8;
33281001;20070627;3,3;
33281001;20070628;2,2;
33281001;20070629;3,0;
33281001;20070630;2,5;
33281001;20070701;3,1;
33281001;20070702;5,3;
33281001;20070703;5,8;
33281001;20070704;5,8;
33281001;20070705;3,9;
33281001;20070706;3,3;
33281001;20070707;2,7;
33281001;20070708;3,5;
33281001;20070709;5,0;
33281001;20070710;5,0;
33281001;20070711;3,1;
33281001;20070712;2,0;
33281001;20070713;3,4;
33281001;20070714;4,2;
33281001;20070715;4,7;
33281001;20070716;2,3;
33281001;20070717;2,8;
33281001;20070718;3,1;
33281001;20070719;3,4;
33281001;20070720;3,3;
33281001;20070721;2,2;
33281001;20070722;2,8;
33281001;20070723;6,2;
33281001;20070724;5,5;
33281001;20070725;1,2;
33281001;20070726;2,7;
33281001;20070727;2,5;
33281001;20070728;4,0;
33281001;20070729;3,2;
33281001;20070730;2,7;
33281001;20070731;3,5;
33281001;20070801;4,5;
33281001;20070802;3,6;
33281001;20070803;2,3;
33281001;20070804;2,6;
33281001;20070805;3,6;
33281001;20070806;3,3;
33281001;20070807;2,6;
33281001;20070808;3,2;
33281001;20070809;2,6;
33281001;20070810;2,6;
33281001;20070811;2,3;
33281001;20070812;2,8;
33281001;20070813;1,4;
33281001;20070814;3,0;
33281001;20070815;4,5;
33281001;20070816;3,7;
33281001;20070817;2,2;
33281001;20070818;2,1;
33281001;20070819;4,5;
33281001;20070820;5,3;
33281001;20070821;5,4;
33281001;20070822;2,6;
33281001;20070823;2,6;
33281001;20070824;1,8;
33281001;20070825;2,6;
33281001;20070826;3,2;
33281001;20070827;2,7;
33281001;20070828;3,8;
33281001;20070829;3,8;
33281001;20070830;3,7;
33281001;20070831;2,4;
33281001;20070901;2,3;
33281001;20070902;2,9;
33281001;20070903;2,2;
33281001;20070904;5,2;
33281001;20070905;5,0;
33281001;20070906;5,6;
33281001;20070907;5,2;
33281001;20070908;3,7;
33281001;20070909;3,5;
33281001;20070910;3,1;
33281001;20070911;2,9;
33281001;20070912;3,5;
33281001;20070913;1,9;
33281001;20070914;2,3;
33281001;20070915;1,7;
33281001;20070916;2,5;
33281001;20070917;4,0;
33281001;20070918;3,2;
33281001;20070919;1,9;
33281001;20070920;1,5;
33281001;20070921;1,6;
33281001;20070922;2,0;
33281001;20070923;1,3;
33281001;20070924;2,8;
33281001;20070925;3,0;
33281001;20070926;3,9;
33281001;20070927;3,5;
33281001;20070928;1,4;
33281001;20070929;3,2;
33281001;20070930;3,9;
33281001;20071001;3,8;
33281001;20071002;2,4;
33281001;20071003;2,0;
33281001;20071004;1,5;
33281001;20071005;2,0;
33281001;20071006;1,9;
33281001;20071007;1,9;
33281001;20071008;2,9;
33281001;20071009;2,0;
33281001;20071010;4,7;
33281001;20071011;2,9;
33281001;20071012;2,3;
33281001;20071013;1,7;
33281001;20071014;2,0;
33281001;20071015;2,2;
33281001;20071016;2,4;
33281001;20071017;2,2;
33281001;20071018;3,5;
33281001;20071019;4,1;
33281001;20071020;5,0;
33281001;20071021;3,1;
33281001;20071022;2,3;
33281001;20071023;2,8;
33281001;20071024;3,5;
33281001;20071025;2,5;
33281001;20071026;1,8;
33281001;20071027;1,5;
33281001;20071028;0,8;
33281001;20071029;3,1;
33281001;20071030;3,0;
33281001;20071031;3,9;
33281001;20071101;3,0;
33281001;20071102;3,3;
33281001;20071103;1,8;
33281001;20071104;2,3;
33281001;20071105;1,8;
33281001;20071106;1,4;
33281001;20071107;1,2;
33281001;20071108;2,1;
33281001;20071109;3,0;
33281001;20071110;0,9;
33281001;20071111;2,8;
33281001;20071112;1,4;
33281001;20071113;2,7;
33281001;20071114;4,0;
33281001;20071115;3,4;
33281001;20071116;2,8;
33281001;20071117;1,1;
33281001;20071118;3,0;
33281001;20071119;3,8;
33281001;20071120;4,4;
33281001;20071121;2,7;
33281001;20071122;2,7;
33281001;20071123;3,4;
33281001;20071124;4,6;
33281001;20071125;2,2;
33281001;20071126;2,7;
33281001;20071127;3,5;
33281001;20071128;1,5;
33281001;20071129;3,2;
33281001;20071130;3,2;
33281001;20071201;3,5;
33281001;20071202;7,7;
33281001;20071203;6,7;
33281001;20071204;2,9;
33281001;20071205;3,6;
33281001;20071206;5,3;
33281001;20071207;7,3;
33281001;20071208;6,2;
33281001;20071209;9,2;
33281001;20071210;5,9;
33281001;20071211;2,5;
33281001;20071212;2,6;
33281001;20071213;2,9;
33281001;20071214;2,0;
33281001;20071215;2,8;
33281001;20071216;2,5;
33281001;20071217;2,5;
33281001;20071218;3,0;
33281001;20071219;3,6;1718
33281001;20071220;3,3;857
33281001;20071221;3,6;1692
33281001;20071222;1,5;14
33281001;20071223;0,6;16
33281001;20071224;0,6;5
33281001;20071225;3,0;6
33281001;20071226;1,5;
33281001;20071227;0,9;834
33281001;20071228;1,9;5
33281001;20071229;3,3;7
33281001;20071230;1,5;1524
33281001;20071231;1,5;1729
33281001;20080101;3,3;8
33281001;20080102;4,6;30
33281001;20080103;4,6;9
33281001;20080104;3,4;833
33281001;20080105;6,6;10
33281001;20080106;6,1;10
33281001;20080107;3,3;762
33281001;20080108;2,9;31
33281001;20080109;3,2;431
33281001;20080110;4,5;1257
33281001;20080111;5,5;14
33281001;20080112;2,9;1408
33281001;20080113;4,6;408
33281001;20080114;4,6;834
33281001;20080115;5,8;12
33281001;20080116;7,9;320
33281001;20080117;5,4;10
33281001;20080118;4,1;10
33281001;20080119;1,7;13
33281001;20080120;0,9;1471
33281001;20080121;3,4;857
33281001;20080122;4,0;447
33281001;20080123;1,4;
33281001;20080124;1,4;90
33281001;20080125;3,1;906
33281001;20080126;1,9;2331
33281001;20080127;0,8;2014
33281001;20080128;1,3;1703
33281001;20080129;2,0;532
33281001;20080130;2,6;17
33281001;20080131;3,3;186
33281001;20080201;5,6;17
33281001;20080202;1,9;1800
33281001;20080203;7,0;457
33281001;20080204;5,5;1157
33281001;20080205;4,4;1190
33281001;20080206;2,6;584
33281001;20080207;2,3;2106
33281001;20080208;3,1;2555
33281001;20080209;3,2;2577
33281001;20080210;3,0;2516
33281001;20080211;4,0;2182
33281001;20080212;4,0;2327
33281001;20080213;3,0;2123
33281001;20080214;3,7;2000
33281001;20080215;2,7;2325
33281001;20080216;1,8;1913
33281001;20080217;4,3;1843
33281001;20080218;4,6;2158
33281001;20080219;5,0;638
33281001;20080220;3,4;845
33281001;20080221;1,1;831
33281001;20080222;1,2;2147
33281001;20080223;2,4;2649
33281001;20080224;4,2;1453
33281001;20080225;2,2;1468
33281001;20080226;3,6;21
33281001;20080227;1,7;12
33281001;20080228;1,4;146
33281001;20080229;4,1;529
33281001;20080301;5,1;24
33281001;20080302;1,8;100
33281001;20080303;5,4;471
33281001;20080304;7,3;844
33281001;20080305;6,3;2702
33281001;20080306;3,2;669
33281001;20080307;2,7;27
33281001;20080308;2,6;
33281001;20080309;5,3;404
33281001;20080310;8,5;198
33281001;20080311;9,0;21
33281001;20080312;6,8;26
33281001;20080313;2,4;612
33281001;20080314;2,7;2238
33281001;20080315;5,9;202
33281001;20080316;9,4;316
33281001;20080317;2,7;118
33281001;20080318;5,3;2712
33281001;20080319;5,9;1857
33281001;20080320;3,2;2260
33281001;20080321;7,8;24
33281001;20080322;4,1;972
33281001;20080323;6,0;2046
33281001;20080324;5,3;35
33281001;20080325;4,3;126
33281001;20080326;5,2;413
33281001;20080327;2,7;
33281001;20080328;5,5;
33281001;20080329;4,5;
33281001;20080330;4,4;57
33281001;20080331;5,5;1503
33281001;20080401;2,6;42
33281001;20080402;3,1;1976
33281001;20080403;2,4;488
33281001;20080404;4,0;3413
33281001;20080405;2,6;3389
33281001;20080406;4,4;575
33281001;20080407;3,2;2874
33281001;20080408;4,1;999
33281001;20080409;3,8;1579
33281001;20080410;3,8;14
33281001;20080411;4,1;1209
33281001;20080412;4,3;1020
33281001;20080413;5,5;405
33281001;20080414;4,2;2123
33281001;20080415;1,8;2574
33281001;20080416;3,9;1605
33281001;20080417;6,6;314
33281001;20080418;7,2;235
33281001;20080419;4,5;1577
33281001;20080420;2,8;497
33281001;20080421;5,8;
33281001;20080422;5,4;783
33281001;20080423;2,9;1309
33281001;20080424;2,3;1369
33281001;20080425;2,2;2054
33281001;20080426;2,2;3153
33281001;20080427;3,3;1495
33281001;20080428;3,6;292
33281001;20080429;6,1;1175
33281001;20080430;6,9;1741
33281001;20080501;2,9;1697
33281001;20080502;2,8;2593
33281001;20080503;3,8;2067
33281001;20080504;3,7;1206
33281001;20080505;3,2;337
33281001;20080506;2,9;2206
33281001;20080507;5,0;2605
33281001;20080508;2,7;96
33281001;20080509;2,3;10
33281001;20080510;4,6;308
33281001;20080511;3,4;1955
33281001;20080512;2,1;1204
33281001;20080513;3,5;2245
33281001;20080514;2,1;338
33281001;20080515;2,4;1110
33281001;20080516;2,6;808
33281001;20080517;3,4;1780
33281001;20080518;2,3;1173
33281001;20080519;2,9;1751
33281001;20080520;2,8;2924
33281001;20080521;1,7;
33281001;20080522;2,4;577
33281001;20080523;3,1;439
33281001;20080524;3,2;664
33281001;20080525;2,4;752
33281001;20080526;2,4;
33281001;20080527;2,5;22
33281001;20080528;3,1;1565
33281001;20080529;1,9;1454
33281001;20080530;2,0;2004
33281001;20080531;3,0;
33281001;20080601;3,1;
33281001;20080602;5,9;848
33281001;20080603;4,4;1743
33281001;20080604;2,8;
33281001;20080605;2,6;223
33281001;20080606;4,2;2338
33281001;20080607;3,4;2074
33281001;20080608;2,7;95
33281001;20080609;3,4;1300
33281001;20080610;2,0;772
33281001;20080611;2,8;1082
33281001;20080612;3,9;2589
33281001;20080613;3,0;
33281001;20080614;3,1;1568
33281001;20080615;1,5;285
33281001;20080616;3,3;254
33281001;20080617;4,5;1160
33281001;20080618;1,5;3412
33281001;20080619;2,5;3178
33281001;20080620;2,0;1501
33281001;20080621;3,6;3407
33281001;20080622;3,0;1110
33281001;20080623;2,7;1958
33281001;20080624;3,3;1
33281001;20080625;2,3;975
33281001;20080626;3,4;1033
33281001;20080627;3,3;3799
33281001;20080628;2,4;3959
33281001;20080629;2,8;
33281001;20080630;2,5;3761
33281001;20080701;3,6;2528
33281001;20080702;2,5;6
33281001;20080703;3,7;1220
33281001;20080704;3,3;2710
33281001;20080705;3,2;155
33281001;20080706;3,6;457
33281001;20080707;5,1;1327
33281001;20080708;3,6;2116
33281001;20080709;1,6;3358
33281001;20080710;2,1;1970
33281001;20080711;3,1;18
33281001;20080712;3,3;1023
33281001;20080713;2,9;982
33281001;20080714;1,9;3710
33281001;20080715;2,8;3853
33281001;20080716;2,8;3308
33281001;20080717;3,4;1521
33281001;20080718;2,5;3437
33281001;20080719;2,9;3657
33281001;20080720;3,5;1602
33281001;20080721;3,0;2729
33281001;20080722;2,9;3816
33281001;20080723;4,2;3900
33281001;20080724;3,8;758
33281001;20080725;1,7;830
33281001;20080726;2,2;972
33281001;20080727;2,0;1956
33281001;20080728;3,4;557
33281001;20080729;2,1;1447
33281001;20080730;1,8;1145
33281001;20080731;4,1;2229
33281001;20080801;2,8;1084
33281001;20080802;3,8;80
33281001;20080803;1,8;1736
33281001;20080804;2,7;1069
33281001;20080805;2,6;2743
33281001;20080806;3,0;2855
33281001;20080807;4,0;650
33281001;20080808;3,9;1100
33281001;20080809;1,6;1814
33281001;20080810;2,3;2663
33281001;20080811;1,9;207
33281001;20080812;4,8;217
33281001;20080813;3,1;623
33281001;20080814;1,7;2
33281001;20080815;2,3;1332
33281001;20080816;2,5;424
33281001;20080817;2,9;1556
33281001;20080818;3,2;1909
33281001;20080819;3,2;100
33281001;20080820;2,3;899
33281001;20080821;1,8;2996
33281001;20080822;3,8;1418
33281001;20080823;2,3;1933
33281001;20080824;2,3;1144
33281001;20080825;2,4;778
33281001;20080826;2,4;2652
33281001;20080827;2,8;3039
33281001;20080828;3,3;2977
33281001;20080829;2,3;2887
33281001;20080830;3,2;1899
33281001;20080831;3,3;1410
33281001;20080901;1,5;1197
33281001;20080902;2,6;442
33281001;20080903;2,3;17
33281001;20080904;1,8;75
33281001;20080905;5,0;91
33281001;20080906;4,4;890
33281001;20080907;2,7;1464
33281001;20080908;3,8;2713
33281001;20080909;2,6;411
33281001;20080910;2,0;2313
33281001;20080911;3,0;468
33281001;20080912;2,4;797
33281001;20080913;3,4;897
33281001;20080914;2,9;2766
33281001;20080915;2,3;2314
33281001;20080916;2,8;2634
33281001;20080917;2,7;1342
33281001;20080918;2,4;108
33281001;20080919;1,8;879
33281001;20080920;3,1;2839
33281001;20080921;2,6;2839
33281001;20080922;3,3;487
33281001;20080923;3,9;2883
33281001;20080924;2,4;1972
33281001;20080925;2,9;2366
33281001;20080926;3,7;2177
33281001;20080927;2,3;2477
33281001;20080928;1,7;2632
33281001;20080929;2,4;2069
33281001;20080930;2,2;
33281001;20081001;3,1;26
33281001;20081002;3,2;444
33281001;20081003;3,0;1001
33281001;20081004;2,0;965
33281001;20081005;4,0;621
33281001;20081006;2,0;1084
33281001;20081007;3,4;216
33281001;20081008;2,8;1354
33281001;20081009;2,2;2176
33281001;20081010;1,8;2543
33281001;20081011;3,3;2084
33281001;20081012;3,1;
33281001;20081013;2,3;
33281001;20081014;1,7;
33281001;20081015;2,1;467
33281001;20081016;3,4;
33281001;20081017;2,1;
33281001;20081018;1,6;
33281001;20081019;2,1;
33281001;20081020;3,1;
33281001;20081021;3,0;
33281001;20081022;2,2;740
33281001;20081023;1,8;2103
33281001;20081024;1,4;1083
33281001;20081025;1,3;2230
33281001;20081026;1,4;1744
33281001;20081027;3,2;0
33281001;20081028;2,8;56
33281001;20081029;2,4;352
33281001;20081030;6,0;93
33281001;20081031;3,7;432
33281001;20081101;2,9;264
33281001;20081102;4,0;0
33281001;20081103;4,6;0
33281001;20081104;2,0;2018
33281001;20081105;3,4;2
33281001;20081106;3,0;347
33281001;20081107;3,2;597
33281001;20081108;3,6;874
33281001;20081109;4,0;460
33281001;20081110;3,4;529
33281001;20081111;2,5;221
33281001;20081112;1,8;250
33281001;20081113;2,1;304
33281001;20081114;1,1;0
33281001;20081115;2,1;0
33281001;20081116;3,2;0
33281001;20081117;2,0;0
33281001;20081118;3,3;2
33281001;20081119;2,7;361
33281001;20081120;2,7;386
33281001;20081121;4,6;0
33281001;20081122;3,2;114
33281001;20081123;4,5;7
33281001;20081124;2,8;208
33281001;20081125;4,0;1818
33281001;20081126;2,7;831
33281001;20081127;0,8;1503
33281001;20081128;3,1;901
33281001;20081129;6,2;49
33281001;20081130;5,8;52
33281001;20081201;1,7;69
33281001;20081202;2,8;1603
33281001;20081203;4,7;417
33281001;20081204;6,8;0
33281001;20081205;7,0;285
33281001;20081206;2,4;50
33281001;20081207;3,1;143
33281001;20081208;2,3;1561
33281001;20081209;2,9;950
33281001;20081210;1,9;24
33281001;20081211;1,8;134
33281001;20081212;2,7;330
33281001;20081213;4,3;0
33281001;20081214;2,4;872
33281001;20081215;1,9;0
33281001;20081216;2,8;0
33281001;20081217;1,7;0
33281001;20081218;1,6;422
33281001;20081219;2,1;13
33281001;20081220;1,5;5
33281001;20081221;1,8;1738
33281001;20081222;2,6;1697
33281001;20081223;2,1;1819
33281001;20081224;1,2;0
33281001;20081225;3,5;490
33281001;20081226;4,4;1
33281001;20081227;4,0;1902
33281001;20081228;3,6;1755
33281001;20081229;3,9;29
33281001;20081230;2,8;0
33281001;20081231;2,5;642
33281001;20090101;2,7;1309
33281001;20090102;2,6;1192
33281001;20090103;2,0;1740
33281001;20090104;1,2;0
33281001;20090105;2,1;849
33281001;20090106;3,9;7
33281001;20090107;4,3;704
33281001;20090108;3,7;259
33281001;20090109;2,2;227
33281001;20090110;1,3;1783
33281001;20090111;1,5;1769
33281001;20090112;2,7;57
33281001;20090113;1,3;19
33281001;20090114;2,1;783
33281001;20090115;3,2;729
33281001;20090116;1,8;73
33281001;20090117;2,7;216
33281001;20090118;5,1;6
33281001;20090119;5,6;231
33281001;20090120;3,5;74
33281001;20090121;4,0;962
33281001;20090122;6,1;0
33281001;20090123;8,1;36
33281001;20090124;11,6;276
33281001;20090125;4,0;100
33281001;20090126;3,8;270
33281001;20090127;1,9;1117
33281001;20090128;2,3;2
33281001;20090129;2,1;1128
33281001;20090130;4,6;1159
33281001;20090131;3,3;44
33281001;20090201;4,0;81
33281001;20090202;2,6;0
33281001;20090203;3,4;35
33281001;20090204;5,3;1342
33281001;20090205;5,0;1380
33281001;20090206;3,3;315
33281001;20090207;4,9;1353
33281001;20090208;2,8;130
33281001;20090209;6,2;127
33281001;20090210;7,3;351
33281001;20090211;1,8;39
33281001;20090212;2,6;1095
33281001;20090213;3,0;904
33281001;20090214;4,0;2481
33281001;20090215;3,0;1791
33281001;20090216;2,6;1590
33281001;20090217;1,5;489
33281001;20090218;2,2;
33281001;20090219;2,4;1414
33281001;20090220;3,1;2740
33281001;20090221;3,4;1182
33281001;20090222;2,8;161
33281001;20090223;2,2;468
33281001;20090224;4,0;1008
33281001;20090225;2,2;2746
33281001;20090226;1,6;2434
33281001;20090227;2,0;2305
33281001;20090228;3,0;2132
33281001;20090301;2,5;5
33281001;20090302;2,4;
33281001;20090303;2,3;
33281001;20090304;5,0;
33281001;20090305;5,3;831
33281001;20090306;3,8;1487
33281001;20090307;3,7;64
33281001;20090308;4,9;68
33281001;20090309;3,4;1538
33281001;20090310;4,4;202
33281001;20090311;2,4;564
33281001;20090312;1,8;1859
33281001;20090313;2,3;2634
33281001;20090314;3,3;2
33281001;20090315;3,1;2747
33281001;20090316;3,8;3032
33281001;20090317;2,6;2997
33281001;20090318;2,5;
33281001;20090319;3,4;
33281001;20090320;4,8;3351
33281001;20090321;4,4;3267
33281001;20090322;3,4;3044
33281001;20090323;2,8;2823
33281001;20090324;4,4;2450
33281001;20090325;4,5;616
33281001;20090326;3,3;1049
33281001;20090327;5,2;54
33281001;20090328;3,7;1418
33281001;20090329;4,3;2510
33281001;20090330;3,9;1829
33281001;20090331;3,8;1751
33281001;20090401;3,4;1231
33281001;20090402;2,6;619
33281001;20090403;3,1;210
33281001;20090404;2,3;403
33281001;20090405;1,8;2102
33281001;20090406;3,5;1701
33281001;20090407;3,4;208
33281001;20090408;3,2;126
33281001;20090409;4,9;2434
33281001;20090410;3,2;0
33281001;20090411;4,0;53
33281001;20090412;3,3;0
33281001;20090413;1,8;707
33281001;20090414;2,6;1027
33281001;20090415;4,2;972
33281001;20090416;2,7;2065
33281001;20090417;1,8;472
33281001;20090418;1,8;1699
33281001;20090419;2,7;1271
33281001;20090420;3,0;1575
33281001;20090421;4,2;1520
33281001;20090422;2,4;
33281001;20090423;2,3;
33281001;20090424;3,9;2143
33281001;20090425;1,2;1
33281001;20090426;3,7;554
33281001;20090427;5,0;303
33281001;20090428;6,1;209
33281001;20090429;4,4;373
33281001;20090430;1,9;33
33281001;20090501;4,0;1017
33281001;20090502;3,1;3116
33281001;20090503;3,4;
33281001;20090504;3,7;
33281001;20090505;2,6;3023
33281001;20090506;2,1;3107
33281001;20090507;3,4;1740
33281001;20090508;2,3;4
33281001;20090509;2,3;520
33281001;20090510;2,4;427
33281001;20090511;3,7;911
33281001;20090512;2,3;2119
33281001;20090513;2,7;934
33281001;20090514;4,8;76
33281001;20090515;4,3;325
33281001;20090516;3,9;356
33281001;20090517;3,2;962
33281001;20090518;2,1;342
33281001;20090519;3,2;990
33281001;20090520;2,3;1984
33281001;20090521;2,4;179
33281001;20090522;2,9;1423
33281001;20090523;2,7;607
33281001;20090524;3,3;971
33281001;20090525;3,0;101
33281001;20090526;4,5;460
33281001;20090527;2,4;1998
33281001;20090528;3,8;2986
33281001;20090529;4,5;3426
33281001;20090530;2,8;3429
33281001;20090531;3,4;3025
33281001;20090601;3,1;
33281001;20090602;3,4;
33281001;20090603;3,2;3235
33281001;20090604;3,6;2032
33281001;20090605;4,4;100
33281001;20090606;5,1;404
33281001;20090607;4,3;746
33281001;20090608;4,8;779
33281001;20090609;4,2;1175
33281001;20090610;4,7;323
33281001;20090611;2,7;1003
33281001;20090612;1,8;3122
33281001;20090613;3,3;2827
33281001;20090614;2,4;519
33281001;20090615;2,6;259
33281001;20090616;2,5;1551
33281001;20090617;2,9;2563
33281001;20090618;2,3;2316
33281001;20090619;4,0;602
33281001;20090620;3,4;2685
33281001;20090621;2,6;2197
33281001;20090622;3,4;2504
33281001;20090623;5,1;3420
33281001;20090624;2,9;3212
33281001;20090625;3,1;1613
33281001;20090626;2,7;955
33281001;20090627;2,0;2400
33281001;20090628;3,6;2714
33281001;20090629;2,1;2485
33281001;20090630;1,7;1369
33281001;20090701;2,0;2744
33281001;20090702;3,4;709
33281001;20090703;2,4;716
33281001;20090704;2,6;593
33281001;20090705;2,1;286
33281001;20090706;3,0;106
33281001;20090707;4,1;552
33281001;20090708;3,4;1588
33281001;20090709;3,0;2201
33281001;20090710;2,0;854
33281001;20090711;1,9;2613
33281001;20090712;3,2;1935
33281001;20090713;2,8;1172
33281001;20090714;2,1;425
33281001;20090715;2,1;950
33281001;20090716;4,1;2466
33281001;20090717;4,7;642
33281001;20090718;4,2;800
33281001;20090719;2,5;910
33281001;20090720;2,5;2133
33281001;20090721;3,6;1817
33281001;20090722;2,7;735
33281001;20090723;4,8;1418
33281001;20090724;3,9;720
33281001;20090725;2,0;1860
33281001;20090726;2,1;2862
33281001;20090727;4,2;846
33281001;20090728;2,1;2725
33281001;20090729;3,9;2280
33281001;20090730;2,2;1387
33281001;20090731;2,0;2500
33281001;20090801;2,4;1785
33281001;20090802;2,6;820
33281001;20090803;2,1;1341
33281001;20090804;2,8;2575
33281001;20090805;2,0;2418
33281001;20090806;3,7;626
33281001;20090807;3,7;807
33281001;20090808;2,0;342
33281001;20090809;2,3;192
33281001;20090810;2,2;1937
33281001;20090811;2,0;2094
33281001;20090812;2,3;2359
33281001;20090813;2,2;1986
33281001;20090814;1,6;2337
33281001;20090815;3,1;2349
33281001;20090816;2,9;959
33281001;20090817;2,6;25
33281001;20090818;1,5;529
33281001;20090819;2,0;1778
33281001;20090820;3,2;493
33281001;20090821;2,9;502
33281001;20090822;2,3;2457
33281001;20090823;2,2;2524
33281001;20090824;3,3;591
33281001;20090825;2,8;73
33281001;20090826;2,5;1944
33281001;20090827;2,1;742
33281001;20090828;3,3;775
33281001;20090829;2,8;2084
33281001;20090830;1,5;2434
33281001;20090831;3,5;2326
33281001;20090901;2,3;38
33281001;20090902;2,3;161
33281001;20090903;4,6;1104
33281001;20090904;5,2;843
33281001;20090905;2,2;1864
33281001;20090906;2,6;2086
33281001;20090907;1,9;2091
33281001;20090908;2,2;2128
33281001;20090909;1,7;501
33281001;20090910;3,7;
33281001;20090911;4,9;
33281001;20090912;3,9;650
33281001;20090913;4,2;1869
33281001;20090914;5,7;1668
33281001;20090915;1,7;832
33281001;20090916;1,6;1024
33281001;20090917;1,9;1612
33281001;20090918;2,9;255
33281001;20090919;3,4;26
33281001;20090920;3,6;
33281001;20090921;2,4;
33281001;20090922;1,9;979
33281001;20090923;1,4;1733
33281001;20090924;2,3;1920
33281001;20090925;3,1;2155
33281001;20090926;1,9;1958
33281001;20090927;1,3;1856
33281001;20090928;2,1;1725
33281001;20090929;1,9;1953
33281001;20090930;1,4;1977
33281001;20091001;2,5;1958
33281001;20091002;1,9;709
33281001;20091003;1,7;1408
33281001;20091004;2,8;1812
33281001;20091005;2,9;1064
33281001;20091006;3,5;1092
33281001;20091007;3,5;105
33281001;20091008;2,7;354
33281001;20091009;3,2;149
33281001;20091010;3,3;544
33281001;20091011;2,6;188
33281001;20091012;4,4;1350
33281001;20091013;3,6;
33281001;20091014;4,7;2045
33281001;20091015;5,0;2257
33281001;20091016;3,5;2155
33281001;20091017;3,0;1717
33281001;20091018;2,5;1976
33281001;20091019;4,4;1285
33281001;20091020;4,0;7
33281001;20091021;2,9;425
33281001;20091022;3,6;170
33281001;20091023;4,1;6
33281001;20091024;3,7;183
33281001;20091025;1,4;1053
33281001;20091026;2,0;929
33281001;20091027;2,4;2073
33281001;20091028;1,3;701
33281001;20091029;1,5;1662
33281001;20091030;1,7;384
33281001;20091031;1,5;165
33281001;20091101;3,6;26
33281001;20091102;6,3;928
33281001;20091103;9,1;6
33281001;20091104;5,2;517
33281001;20091105;3,3;540
33281001;20091106;3,4;392
33281001;20091107;4,7;439
33281001;20091108;4,9;169
33281001;20091109;3,0;1427
33281001;20091110;3,0;0
33281001;20091111;3,3;0
33281001;20091112;2,0;121
33281001;20091113;4,5;304
33281001;20091114;3,9;317
33281001;20091115;3,8;0
33281001;20091116;2,4;52
33281001;20091117;1,9;18
33281001;20091118;1,6;1065
33281001;20091119;3,1;961
33281001;20091120;3,8;893
33281001;20091121;4,8;98
33281001;20091122;5,9;
33281001;20091123;7,5;
33281001;20091124;3,2;1090
33281001;20091125;3,8;394
33281001;20091126;4,5;1258
33281001;20091127;4,0;50
33281001;20091128;6,2;213
33281001;20091129;4,3;26
33281001;20091130;3,5;55
33281001;20091201;2,6;412
33281001;20091202;4,2;581
33281001;20091203;4,2;965
33281001;20091204;3,9;0
33281001;20091205;3,7;105
33281001;20091206;3,8;0
33281001;20091207;3,2;16
33281001;20091208;2,7;13
33281001;20091209;0,9;459
33281001;20091210;1,3;218
33281001;20091211;3,9;1585
33281001;20091212;4,9;1488
33281001;20091213;5,8;628
33281001;20091214;4,9;346
33281001;20091215;3,5;6
33281001;20091216;3,0;115
33281001;20091217;2,5;1615
33281001;20091218;3,6;727
33281001;20091219;2,2;1513
