POSTE;DATE;RR;TN;TX;TM;PMERM;FF2M;INST;GLOT;GRELE;ETPMON
33281001;19880507;0,0;13,8;26,5;20,7;1009,7;;594;2251;0;5,1
33281001;19880508;0,2;14,3;19,2;16,1;1016,3;;30;999;0;2,5
33281001;19880509;0,4;13,4;16,8;14,8;1020,9;;0;576;0;1,4
33281001;19880510;3,4;13,5;14,4;13,8;1018,4;;0;305;0;0,3
33281001;19880511;2,8;13,4;17,1;14,6;1011,4;;12;663;0;1,1
33281001;19880512;0,0;13,0;21,7;16,6;1004,4;;456;2032;0;3,3
33281001;19880513;13,2;10,4;21,8;16,1;1007,0;;300;1653;0;2,6
33281001;19880514;2,8;14,6;22,2;17,6;1010,3;;240;1604;0;3,2
33281001;19880515;3,4;15,3;19,1;16,5;1011,1;;6;875;0;1,9
33281001;19880516;10,0;14,0;19,3;15,6;1013,0;;18;698;0;1,5
33281001;19880517;0,0;14,3;19,0;15,6;1012,9;;60;885;0;2,1
33281001;19880518;0,4;9,5;20,1;14,8;1012,3;;306;1580;0;2,4
33281001;19880519;0,8;10,6;17,7;14,0;1016,4;;228;1667;0;2,9
33281001;19880520;0,0;11,7;19,7;15,1;1023,1;;522;2403;0;4,3
33281001;19880521;0,0;8,0;21,5;15,0;1022,2;;828;2861;0;4,3
33281001;19880522;31,2;9,5;26,8;17,5;1014,8;;654;2452;0;4,5
33281001;19880523;4,2;15,1;20,2;16,8;1015,0;;204;1138;0;1,9
33281001;19880524;0,2;12,6;24,3;18,7;1017,0;;504;2335;0;4,0
33281001;19880525;2,4;15,5;22,1;17,5;1014,7;;60;1150;0;2,5
33281001;19880526;5,0;11,6;17,5;14,3;1016,2;;156;979;0;1,7
33281001;19880527;3,2;8,4;18,2;13,5;1015,0;;570;2100;0;2,8
33281001;19880528;5,6;9,0;18,6;14,1;1009,1;;180;1494;0;2,5
33281001;19880529;3,0;10,7;17,4;13,8;1010,2;;414;1993;0;2,8
33281001;19880530;3,0;11,6;18,0;14,3;1013,1;;186;1455;0;2,9
33281001;19880531;5,8;10,6;18,4;13,8;1017,9;;18;1020;0;2,0
33281001;19880601;0,0;12,9;20,4;16,3;1020,7;;402;2053;0;3,5
33281001;19880602;0,0;11,2;21,7;16,2;1021,3;;402;1943;0;3,1
33281001;19880603;0,8;11,3;18,2;15,2;1016,1;;0;846;0;1,4
33281001;19880604;0,0;12,1;17,9;14,8;1016,8;;174;1527;0;3,0
33281001;19880605;0,0;8,9;18,8;14,2;1020,8;;564;2293;0;3,3
33281001;19880606;0,0;9,1;18,4;14,3;1019,4;;456;1941;0;3,2
33281001;19880607;0,0;7,7;20,0;14,9;1015,0;;504;2184;0;3,4
33281001;19880608;0,0;11,8;21,3;16,4;1010,8;;114;1550;0;4,2
33281001;19880609;0,8;13,9;24,0;18,6;1010,8;;336;1965;0;4,9
33281001;19880610;8,6;14,3;25,5;20,1;1011,0;;486;2222;0;4,6
33281001;19880611;0,0;15,6;21,5;18,0;1010,8;;72;1450;0;2,8
33281001;19880612;0,0;14,9;18,8;16,7;1011,5;;18;1073;0;2,2
33281001;19880613;26,6;10,6;23,4;16,6;1012,2;;438;1682;0;2,6
33281001;19880614;2,2;14,3;22,0;17,4;1011,9;;270;1542;0;2,6
33281001;19880615;1,2;13,2;25,7;18,8;1014,7;;456;2480;0;4,3
33281001;19880616;19,6;15,5;22,9;17,6;1012,9;;72;947;0;2,3
33281001;19880617;0,0;16,5;22,3;19,3;1012,7;;390;2147;0;3,5
33281001;19880618;0,0;15,5;25,5;20,4;1015,9;;744;2723;0;4,9
33281001;19880619;0,0;14,2;27,4;21,0;1020,4;;642;2473;0;4,4
33281001;19880620;0,0;15,0;26,9;22,0;1019,2;;834;2863;0;5,2
33281001;19880621;0,0;13,3;28,6;22,1;1018,0;;858;2985;0;5,7
33281001;19880622;0,0;14,7;29,6;23,3;1020,5;;858;2921;0;5,9
33281001;19880623;0,0;18,2;26,8;22,3;1018,4;;396;2197;0;5,8
33281001;19880624;0,0;15,3;24,7;20,2;1015,6;;810;3019;0;6,9
33281001;19880625;0,0;13,6;22,3;18,5;1016,4;;384;2074;0;4,6
33281001;19880626;0,0;15,5;21,9;19,0;1013,6;;282;1483;0;3,6
33281001;19880627;0,0;13,7;23,8;19,5;1011,8;;486;1823;0;3,4
33281001;19880628;0,0;13,1;25,2;19,5;1011,1;;660;2598;0;4,2
33281001;19880629;10,2;15,0;25,4;19,3;1010,1;;306;1605;0;3,3
33281001;19880630;0,6;17,1;25,6;20,1;1008,4;;276;1527;0;3,7
33281001;19880701;7,4;15,9;20,2;17,5;1008,5;;120;1360;0;3,0
33281001;19880702;7,2;14,2;21,0;16,5;1007,2;;132;1393;0;2,7
33281001;19880703;3,8;14,6;19,8;16,5;1005,6;;78;1369;0;3,3
33281001;19880704;20,6;14,1;22,5;17,1;1004,0;;276;1493;0;3,2
33281001;19880705;0,8;13,6;22,2;17,5;1007,5;;498;2286;0;4,2
33281001;19880706;0,0;13,9;24,3;18,8;1017,6;;480;2104;0;4,5
33281001;19880707;0,0;14,4;21,9;18,2;1022,6;;300;1788;0;3,9
33281001;19880708;0,0;12,7;25,5;19,0;1020,5;;678;2605;0;4,8
33281001;19880709;0,0;12,7;24,5;18,7;1023,1;;738;2718;0;4,8
33281001;19880710;0,0;12,2;29,2;21,4;1021,2;;870;2911;0;5,1
33281001;19880711;0,4;15,5;22,9;19,4;1022,0;;258;1763;0;3,6
33281001;19880712;0,0;12,9;25,7;19,0;1021,3;;876;2980;0;5,3
33281001;19880713;1,8;12,9;24,0;17,4;1016,3;;378;1708;0;3,8
33281001;19880714;0,0;14,6;20,5;16,9;1022,5;;144;1556;0;4,0
33281001;19880715;0,0;13,4;21,2;17,2;1025,1;;570;2324;0;4,6
33281001;19880716;0,0;10,8;21,8;16,7;1023,3;;402;1678;0;3,1
33281001;19880717;0,0;10,1;26,5;18,2;1019,9;;852;2885;0;4,6
33281001;19880718;0,0;11,4;27,8;20,0;1019,0;;852;2826;0;4,7
33281001;19880719;0,2;16,8;31,3;23,7;1016,2;;324;1798;0;5,5
33281001;19880720;0,0;19,5;24,7;20,7;1020,8;;420;1781;0;4,5
33281001;19880721;0,0;14,6;25,0;20,0;1022,0;;138;1324;0;2,8
33281001;19880722;0,0;17,4;30,5;23,5;1018,4;;540;2151;0;4,5
33281001;19880723;5,0;20,3;29,9;22,6;1012,4;;240;1297;0;4,1
33281001;19880724;0,0;15,8;23,3;19,2;1020,9;;720;2595;0;5,0
33281001;19880725;0,0;11,1;29,9;21,1;1021,1;;852;2779;0;4,4
33281001;19880726;0,0;16,8;28,8;21,9;1019,6;;726;2603;0;5,7
33281001;19880727;0,0;17,0;24,5;19,7;1024,2;;594;2441;0;5,6
33281001;19880728;0,2;12,6;30,9;21,2;1017,6;;834;2742;0;6,0
33281001;19880729;0,2;16,4;22,1;18,7;1020,5;;426;2071;0;4,7
33281001;19880730;0,0;9,4;23,7;17,3;1023,0;;744;2694;0;4,2
33281001;19880731;1,4;10,6;28,9;20,6;1020,0;;822;2761;0;5,1
33281001;19880801;0,0;18,2;32,1;23,3;1016,0;;738;2397;0;6,6
33281001;19880802;5,6;14,6;24,6;19,5;1014,9;;180;1163;0;2,8
33281001;19880803;2,6;17,3;22,8;18,9;1014,0;;108;928;0;2,9
33281001;19880804;0,0;10,6;24,7;18,5;1019,8;;798;2606;0;4,2
33281001;19880805;0,0;11,4;28,4;20,9;1018,2;;804;2603;0;5,2
33281001;19880806;0,0;15,8;30,9;23,4;1015,3;;804;2583;0;5,7
33281001;19880807;0,0;16,8;30,0;22,7;1016,6;;750;2322;0;4,9
33281001;19880808;0,0;16,6;27,0;21,4;1018,5;;396;1841;0;3,9
33281001;19880809;0,0;17,8;27,9;22,0;1017,7;;672;2449;0;5,2
33281001;19880810;0,0;17,4;29,9;22,0;1013,7;;438;1878;0;4,8
33281001;19880811;0,0;15,9;25,5;20,5;1016,6;;318;1530;0;3,2
33281001;19880812;0,0;17,3;24,4;20,3;1017,5;;84;1087;0;3,2
33281001;19880813;0,0;13,0;28,1;21,1;1018,3;;648;2107;0;3,6
33281001;19880814;0,0;16,3;32,2;23,4;1015,1;;768;2243;0;5,0
33281001;19880815;0,6;17,3;29,0;22,3;1017,0;;648;2169;0;4,5
33281001;19880816;0,0;18,6;24,8;21,5;1017,8;;180;1206;0;3,0
33281001;19880817;0,0;17,6;28,4;22,2;1020,5;;738;2297;0;4,6
33281001;19880818;0,0;13,2;29,6;21,3;1018,6;;726;2389;0;4,3
33281001;19880819;2,8;15,3;22,2;19,1;1014,9;;120;612;0;1,0
33281001;19880820;1,2;16,3;23,2;18,2;1015,6;;288;1535;0;3,5
33281001;19880821;1,2;14,7;21,1;17,0;1017,8;;276;1428;0;2,8
33281001;19880822;0,0;12,6;21,0;16,1;1022,6;;342;1521;0;3,5
33281001;19880823;0,0;11,5;22,7;16,6;1020,7;;420;1839;0;3,3
33281001;19880824;1,4;12,2;24,0;17,6;1014,5;;162;1360;0;3,0
33281001;19880825;0,0;14,3;20,9;17,0;1017,8;;126;1191;0;2,9
33281001;19880826;0,0;11,0;26,4;18,4;1019,3;;720;2286;0;3,6
33281001;19880827;0,0;13,9;33,1;23,3;1013,4;;714;2290;0;5,6
33281001;19880828;0,2;19,8;25,1;21,0;1012,3;;168;1243;0;4,2
33281001;19880829;0,4;14,1;22,0;17,1;1017,4;;468;1816;0;3,6
33281001;19880830;0,0;7,9;24,6;16,5;1017,0;;684;2215;0;3,6
33281001;19880831;0,0;11,8;25,2;18,2;1015,3;;378;1665;0;3,3
33281001;19880901;21,6;12,6;25,8;16,7;1005,6;;36;506;0;2,7
33281001;19880902;4,4;13,0;20,7;16,1;1009,8;;366;1541;0;2,8
33281001;19880903;0,0;13,3;22,6;17,8;1012,3;;36;911;0;2,4
33281001;19880904;0,0;17,2;28,0;21,8;1018,0;;582;1898;0;4,2
33281001;19880905;0,0;14,3;31,1;22,7;1021,8;;690;2032;0;4,0
33281001;19880906;0,0;15,5;33,1;24,2;1022,1;;696;2049;0;4,6
33281001;19880907;0,0;14,9;33,3;24,7;1018,8;;702;2103;0;5,3
33281001;19880908;0,2;14,8;34,8;23,1;1017,3;;654;1950;0;5,2
33281001;19880909;0,0;18,6;21,4;19,6;1020,6;;192;1293;0;3,3
33281001;19880910;0,0;13,5;24,6;18,7;1023,2;;504;1800;0;3,4
33281001;19880911;0,0;12,8;26,1;19,4;1023,7;;408;1530;0;3,0
33281001;19880912;0,0;16,0;23,1;19,1;1023,2;;366;1380;0;3,2
33281001;19880913;2,0;14,3;19,2;15,7;1018,5;;168;1055;0;3,1
33281001;19880914;0,0;9,9;17,8;13,2;1021,9;;246;1218;0;2,5
33281001;19880915;0,2;9,4;19,1;14,0;1025,9;;210;1298;0;2,5
33281001;19880916;0,0;11,5;18,4;14,6;1026,8;;168;1068;0;2,3
33281001;19880917;0,0;11,8;19,1;15,6;1025,5;;258;1241;0;2,4
33281001;19880918;0,0;11,9;19,3;15,4;1027,6;;258;1124;0;2,5
33281001;19880919;0,0;9,8;23,4;15,7;1027,5;;672;1803;0;3,1
33281001;19880920;0,0;8,6;25,4;16,3;1023,5;;450;1462;0;2,4
33281001;19880921;0,0;8,6;24,8;16,3;1017,7;;600;1615;0;2,2
33281001;19880922;0,6;13,1;22,3;16,4;1015,1;;102;886;0;2,5
33281001;19880923;2,8;11,9;21,6;15,8;1017,7;;216;984;0;2,0
33281001;19880924;0,2;15,1;20,3;17,1;1023,7;;108;937;0;2,1
33281001;19880925;0,0;11,1;24,0;17,0;1027,3;;438;1423;0;2,2
33281001;19880926;0,0;7,8;26,8;16,8;1026,5;;678;1719;0;2,4
33281001;19880927;0,0;8,7;27,8;17,5;1023,5;;636;1606;0;2,5
33281001;19880928;2,6;14,7;25,5;19,0;1018,5;;162;1000;0;3,1
33281001;19880929;8,2;10,5;15,0;13,1;1020,7;;0;193;0;0,1
33281001;19880930;0,0;5,6;18,1;11,8;1025,9;;624;1629;0;1,9
33281001;19881001;0,0;5,4;17,6;11,2;1027,7;;672;1683;0;2,1
33281001;19881002;0,0;1,6;17,9;9,5;1023,9;;612;1659;0;1,4
33281001;19881003;0,0;2,9;19,7;11,2;1020,9;;546;1526;0;1,6
33281001;19881004;2,0;6,4;25,6;15,2;1016,4;;552;1364;0;2,1
33281001;19881005;1,0;14,1;19,3;15,7;1018,2;;258;1091;0;2,5
33281001;19881006;8,8;11,0;17,7;14,5;1017,2;;6;547;0;0,7
33281001;19881007;1,6;12,0;18,3;14,5;1014,3;;180;951;0;1,9
33281001;19881008;0,0;9,3;19,5;13,3;1018,3;;336;1066;0;1,6
33281001;19881009;8,2;8,6;26,3;15,9;1011,6;;558;1326;0;2,7
33281001;19881010;2,4;12,0;14,6;13,5;1015,4;;0;322;0;0,4
33281001;19881011;2,2;12,5;18,5;14,6;1007,4;;246;824;0;1,7
33281001;19881012;10,4;10,5;15,2;12,2;1008,6;;18;455;0;0,9
33281001;19881013;0,0;8,8;20,3;13,8;1008,5;;456;1256;0;2,0
33281001;19881014;0,0;11,7;23,1;16,5;1006,1;;516;1271;0;2,7
33281001;19881015;0,0;11,2;25,5;18,5;1013,5;;498;1172;0;1,8
33281001;19881016;0,0;16,9;25,5;20,9;1015,1;;306;873;0;2,1
33281001;19881017;0,8;16,5;24,0;20,1;1011,4;;18;673;0;2,1
33281001;19881018;1,6;15,9;22,0;18,5;1004,5;;228;850;0;2,2
33281001;19881019;4,6;10,7;18,5;14,6;1007,2;;102;691;0;1,2
33281001;19881020;5,6;8,4;18,4;12,1;1020,7;;276;833;0;1,3
33281001;19881021;0,0;8,0;18,3;12,8;1020,5;;276;891;0;1,3
33281001;19881022;0,0;8,7;21,3;14,2;1017,1;;474;1108;0;1,7
33281001;19881023;0,0;9,8;22,9;14,6;1017,0;;360;972;0;1,6
33281001;19881024;0,0;8,0;21,7;14,5;1022,1;;576;1160;0;1,2
33281001;19881025;0,0;8,9;20,6;13,9;1019,0;;450;941;0;1,2
33281001;19881026;0,0;12,6;24,0;17,1;1013,3;;372;895;0;2,8
33281001;19881027;0,0;14,0;20,2;17,3;1014,2;;36;472;0;1,2
33281001;19881028;0,0;11,9;24,5;17,6;1017,3;;516;1038;0;1,7
33281001;19881029;0,0;11,8;22,4;16,7;1021,3;;384;927;0;1,3
33281001;19881030;0,0;11,3;20,7;14,8;1018,0;;492;1001;0;1,4
33281001;19881031;0,0;5,7;16,6;10,8;1016,8;;498;1023;0;1,6
33281001;19881101;0,0;5,4;19,8;12,1;1020,2;;396;934;0;1,1
33281001;19881102;0,0;3,8;15,6;8,7;1021,3;;306;840;0;0,9
33281001;19881103;0,0;4,9;16,5;9,9;1017,9;;528;1009;0;1,5
33281001;19881104;0,0;5,4;18,7;11,5;1016,4;;390;812;0;1,4
33281001;19881105;0,0;10,9;18,4;13,5;1020,0;;498;872;0;1,8
33281001;19881106;0,0;7,0;16,7;10,7;1019,8;;540;981;0;1,8
33281001;19881107;0,0;6,1;18,1;11,4;1015,4;;516;928;0;1,4
33281001;19881108;2,6;11,2;20,1;15,0;1010,9;;102;523;0;1,7
33281001;19881109;0,0;13,1;21,4;16,1;1014,7;;270;695;0;1,1
33281001;19881110;0,0;11,4;21,2;15,0;1018,2;;312;727;0;1,2
33281001;19881111;0,0;9,1;17,8;13,7;1020,3;;348;688;0;0,3
33281001;19881112;0,0;11,9;19,0;15,8;1020,5;;96;492;0;1,0
33281001;19881113;0,0;13,6;19,0;15,6;1025,2;;192;558;0;1,4
33281001;19881114;0,0;6,4;15,2;10,0;1029,1;;516;863;0;1,6
33281001;19881115;0,0;0,8;13,7;6,6;1024,9;;522;916;0;1,0
33281001;19881116;0,0;-0,6;15,6;5,9;1023,3;;498;872;0;0,8
33281001;19881117;0,0;0,3;12,3;5,4;1024,5;;264;632;0;0,3
33281001;19881118;2,6;7,0;16,4;11,3;1024,8;;138;525;0;0,7
33281001;19881119;0,0;5,4;12,3;9,0;1026,5;;42;449;0;0,6
33281001;19881120;4,4;1,8;10,6;6,6;1014,8;;6;228;0;0,3
33281001;19881121;0,0;0,7;6,7;3,2;1019,9;;486;856;0;1,4
33281001;19881122;0,0;-6,8;3,2;-1,6;1029,0;;504;820;0;0,9
33281001;19881123;0,0;-7,0;6,1;-0,3;1031,6;;504;766;0;0,5
33281001;19881124;0,0;-3,6;9,3;2,4;1027,3;;468;760;0;0,6
33281001;19881125;0,0;-2,2;8,5;2,4;1019,4;;438;715;0;0,9
33281001;19881126;0,0;-2,0;11,2;3,0;1016,9;;480;743;0;1,0
33281001;19881127;0,0;-3,4;0,1;-1,3;1024,0;;0;242;0;0,1
33281001;19881128;0,0;-2,2;8,1;1,8;1027,5;;0;218;0;0,3
33281001;19881129;0,0;5,0;15,6;10,3;1022,3;;0;291;0;0,7
33281001;19881130;12,0;9,6;13,8;10,8;1006,5;;30;220;0;1,2
33281001;19881201;2,6;8,2;14,7;9,7;997,6;;210;541;0;0,8
33281001;19881202;17,0;7,3;13,6;9,4;1004,4;;132;439;0;0,6
33281001;19881203;9,6;9,0;13,4;10,5;1013,0;;192;463;0;1,3
33281001;19881204;6,4;9,0;14,7;13,4;1020,3;;0;272;0;0,1
33281001;19881205;6,2;12,1;14,9;13,6;1020,9;;0;183;0;0,7
33281001;19881206;4,0;5,1;9,5;7,6;1024,6;;84;337;0;0,5
33281001;19881207;0,0;1,8;9,5;4,9;1032,8;;222;473;0;0,6
33281001;19881208;0,0;-2,0;7,3;3,0;1038,3;;126;377;0;0,1
33281001;19881209;0,0;4,7;12,0;7,9;1037,2;;90;376;0;0,6
33281001;19881210;0,0;6,1;11,9;9,2;1035,4;;0;284;0;0,4
33281001;19881211;0,0;8,9;12,0;9,8;1036,1;;42;260;0;0,6
33281001;19881212;0,0;7,5;12,8;9,2;1034,7;;30;254;0;1,3
33281001;19881213;0,0;2,5;9,6;5,7;1035,0;;438;631;0;0,7
33281001;19881214;0,0;3,5;9,8;6,2;1035,0;;336;545;0;0,8
33281001;19881215;0,0;1,8;8,5;4,3;1030,4;;450;634;0;0,7
33281001;19881216;0,0;-1,2;10,0;4,8;1026,7;;210;495;0;0,2
33281001;19881217;0,0;0,9;10,1;4,6;1029,6;;258;533;0;0,4
33281001;19881218;0,0;-0,2;5,4;2,5;1036,2;;24;247;0;0,1
33281001;19881219;4,2;-2,1;11,5;3,1;1034,4;;0;98;0;0,5
33281001;19881220;0,0;6,7;9,2;8,2;1029,5;;0;314;0;0,8
33281001;19881221;0,0;-1,2;10,4;3,5;1034,1;;324;569;0;0,5
33281001;19881222;0,0;-0,5;8,6;3,5;1030,0;;396;553;0;0,3
33281001;19881223;0,0;0,1;12,5;6,7;1027,0;;6;244;0;0,1
33281001;19881224;0,0;9,1;14,2;10,9;1029,6;;0;294;0;0,6
33281001;19881225;0,0;4,4;7,5;6,1;1029,1;;0;268;0;0,2
33281001;19881226;0,0;2,4;9,9;4,8;1030,9;;300;538;0;0,4
33281001;19881227;0,0;3,8;9,3;5,1;1031,7;;216;435;0;0,5
33281001;19881228;0,0;3,3;6,2;4,6;1031,9;;0;262;0;0,3
33281001;19881229;0,0;3,1;6,1;4,4;1034,3;;0;250;0;0,2
33281001;19881230;0,0;1,1;4,1;2,8;1036,9;;0;176;0;0,1
33281001;19881231;0,0;1,4;3,2;2,3;1037,7;;0;177;0;0,1
33281001;19890101;0,0;-0,4;1,1;0,2;1035,8;;0;129;0;0,1
33281001;19890102;0,0;-2,3;0,1;-2,0;1033,3;;0;103;0;0,1
33281001;19890103;0,0;-2,7;2,6;0,6;1033,2;;0;205;0;0,1
33281001;19890104;1,8;-1,7;8,3;3,0;1036,9;;138;381;0;0,1
33281001;19890105;4,8;-1,0;12,0;5,6;1038,1;;258;508;0;0,1
33281001;19890106;16,2;8,3;12,4;10,0;1018,3;;0;113;0;0,3
33281001;19890107;0,0;2,1;6,7;5,5;1027,1;;0;228;0;0,1
33281001;19890108;0,0;6,3;9,2;7,6;1026,9;;12;233;0;0,4
33281001;19890109;0,0;2,2;7,1;4,9;1020,9;;0;115;0;0,0
33281001;19890110;0,0;5,2;10,6;7,2;1022,3;;84;415;0;0,6
33281001;19890111;0,0;1,2;9,6;4,9;1022,4;;12;304;0;0,3
33281001;19890112;0,0;3,7;15,9;9,0;1025,1;;336;599;0;0,8
33281001;19890113;0,0;3,2;14,5;8,4;1033,8;;486;689;0;0,5
33281001;19890114;0,0;0,4;15,9;8,0;1037,8;;246;589;0;0,2
33281001;19890115;0,0;6,3;11,2;7,8;1040,2;;318;613;0;0,5
33281001;19890116;0,0;0,0;6,0;2,7;1035,8;;0;259;0;0,2
33281001;19890117;0,0;2,6;9,7;5,4;1036,8;;12;376;0;0,6
33281001;19890118;0,0;0,4;11,4;3,8;1035,6;;288;668;0;0,8
33281001;19890119;0,0;-1,4;4,2;1,4;1032,0;;0;218;0;0,1
33281001;19890120;0,0;-1,7;11,3;3,9;1028,0;;288;591;0;0,4
33281001;19890121;5,8;1,7;13,1;7,6;1026,5;;90;355;0;0,2
33281001;19890122;0,0;5,0;10,4;7,9;1032,1;;498;849;0;0,7
33281001;19890123;0,0;-2,2;8,8;2,6;1033,8;;504;815;0;0,4
33281001;19890124;0,0;-3,4;10,1;2,5;1027,7;;492;859;0;0,5
33281001;19890125;0,0;0,1;12,4;5,2;1024,9;;498;853;0;0,9
33281001;19890126;0,0;1,3;13,6;5,9;1025,9;;510;850;0;1,1
33281001;19890127;0,0;-2,6;10,1;2,2;1033,7;;210;566;0;0,5
33281001;19890128;0,0;-0,7;12,0;4,5;1035,3;;510;859;0;0,8
33281001;19890129;0,0;-3,7;14,3;3,8;1040,0;;510;900;0;0,9
33281001;19890130;0,0;-1,5;10,9;3,8;1039,6;;528;948;0;1,1
33281001;19890131;0,0;-4,2;11,2;2,3;1037,3;;516;941;0;0,8
33281001;19890201;0,0;-0,3;11,0;3,8;1035,9;;312;743;0;0,7
33281001;19890202;0,0;-2,5;12,9;3,5;1034,2;;438;774;0;0,6
33281001;19890203;0,0;-2,0;13,3;4,1;1032,4;;480;824;0;0,9
33281001;19890204;0,0;-0,2;12,6;4,7;1031,6;;342;746;0;0,9
33281001;19890205;0,0;-2,6;14,7;4,3;1035,9;;474;897;0;0,8
33281001;19890206;0,0;-2,5;13,6;4,5;1036,1;;522;955;0;0,7
33281001;19890207;0,0;-2,2;12,6;4,3;1031,4;;522;1003;0;0,7
33281001;19890208;0,0;-1,0;11,3;3,7;1026,4;;198;571;0;0,6
33281001;19890209;0,6;2,1;15,5;7,5;1019,0;;384;936;0;1,4
33281001;19890210;0,2;6,5;13,9;9,1;1024,8;;84;474;0;1,2
33281001;19890211;0,0;0,4;13,3;6,3;1037,6;;510;1009;0;0,5
33281001;19890212;0,0;-0,7;14,6;5,3;1043,3;;276;805;0;0,8
33281001;19890213;1,8;1,3;14,5;7,6;1039,6;;162;757;0;0,8
33281001;19890214;0,0;6,3;12,3;8,5;1039,0;;462;1027;0;1,7
33281001;19890215;0,0;-2,2;15,8;5,6;1032,6;;588;1209;0;1,0
33281001;19890216;0,0;-1,7;14,2;5,3;1023,9;;168;711;0;1,0
33281001;19890217;0,0;3,9;16,8;10,0;1021,3;;384;1026;0;1,7
33281001;19890218;0,0;4,1;21,0;11,5;1025,6;;348;973;0;2,7
33281001;19890219;0,0;4,3;21,4;12,0;1030,1;;432;920;0;1,8
33281001;19890220;0,2;7,3;16,0;11,7;1027,4;;18;476;0;1,5
33281001;19890221;1,0;9,0;16,1;11,3;1021,1;;18;334;0;1,5
33281001;19890222;5,4;3,8;15,0;9,7;1018,7;;396;1078;0;1,5
33281001;19890223;0,0;6,8;10,9;8,0;1011,0;;168;763;0;1,3
33281001;19890224;16,2;0,4;11,0;4,6;990,6;;66;397;0;0,8
33281001;19890225;26,8;4,2;10,9;7,4;976,2;;90;477;0;0,8
33281001;19890226;7,8;4,1;9,1;5,7;982,1;;96;609;1;1,6
33281001;19890227;18,4;4,3;11,3;7,2;996,8;;186;825;0;1,4
33281001;19890228;11,6;5,0;12,1;8,4;1002,1;;126;727;0;1,1
33281001;19890301;1,4;6,0;13,0;8,0;1010,0;;210;906;0;1,6
33281001;19890302;24,0;5,6;18,2;10,8;1012,8;;78;631;0;1,7
33281001;19890303;2,6;9,3;13,2;11,3;1014,5;;66;629;0;1,7
33281001;19890304;0,6;9,1;16,2;11,7;1022,6;;102;756;0;1,2
33281001;19890305;0,0;7,3;19,8;12,9;1018,0;;498;1466;0;2,0
33281001;19890306;0,0;9,0;23,1;15,0;1015,7;;582;1422;0;2,8
33281001;19890307;0,2;9,1;13,5;10,5;1020,4;;144;553;0;1,5
33281001;19890308;0,0;3,0;13,1;7,8;1027,0;;438;1420;0;1,7
33281001;19890309;0,0;2,4;15,9;9,6;1024,2;;546;1482;0;2,1
33281001;19890310;0,0;3,4;21,6;12,3;1021,3;;654;1669;0;2,7
33281001;19890311;0,0;3,6;22,2;12,3;1023,3;;588;1491;0;2,2
33281001;19890312;0,2;5,3;23,2;13,1;1018,6;;612;1446;0;2,6
33281001;19890313;0,8;7,9;13,7;10,3;1023,9;;186;843;0;2,1
33281001;19890314;0,0;-0,2;16,1;8,1;1024,6;;570;1654;0;1,8
33281001;19890315;1,4;9,3;14,5;12,1;1012,7;;0;513;0;1,8
33281001;19890316;0,4;10,3;14,8;12,4;1005,2;;84;658;0;2,0
33281001;19890317;0,0;6,7;13,7;9,7;1011,3;;450;1357;0;2,5
33281001;19890318;0,0;-1,6;11,6;5,2;1021,5;;642;1778;0;1,5
33281001;19890319;0,0;-1,7;14,5;7,0;1019,4;;690;1912;0;1,9
33281001;19890320;3,2;0,9;12,3;7,0;1015,6;;96;820;0;1,3
33281001;19890321;0,2;5,2;14,7;10,5;1021,1;;228;1001;0;1,3
33281001;19890322;2,8;11,5;16,2;12,8;1026,7;;150;1080;0;2,4
33281001;19890323;0,0;6,6;13,9;9,6;1029,3;;570;1786;0;2,4
33281001;19890324;1,0;3,7;15,0;9,6;1025,9;;54;893;0;1,5
33281001;19890325;0,0;10,1;17,0;12,3;1024,0;;168;988;0;2,1
33281001;19890326;0,0;2,4;24,0;13,7;1015,2;;666;1970;0;2,5
33281001;19890327;0,0;11,1;22,7;16,5;1009,7;;330;1316;0;3,8
33281001;19890328;0,0;12,4;22,5;15,5;1012,7;;216;1090;0;3,6
33281001;19890329;0,0;9,8;17,7;12,6;1022,0;;270;1077;0;1,8
33281001;19890330;0,0;5,4;22,3;13,5;1020,0;;426;1565;0;2,8
33281001;19890331;4,2;11,1;20,4;14,4;1013,4;;90;724;0;3,2
33281001;19890401;2,4;11,5;16,1;12,5;1013,0;;150;878;0;2,2
33281001;19890402;11,8;7,4;10,9;9,2;1010,6;;18;589;0;0,8
33281001;19890403;12,5;7,3;13,4;9,6;998,3;;72;971;0;1,7
33281001;19890404;3,0;5,0;8,8;6,8;991,0;;30;613;0;0,8
33281001;19890405;3,6;3,9;10,9;6,9;1001,6;;282;1213;1;1,6
33281001;19890406;1,8;2,8;14,2;8,3;1009,1;;168;967;0;1,0
33281001;19890407;1,4;6,3;14,8;10,4;1012,9;;210;1362;0;2,0
33281001;19890408;0,0;7,0;16,8;11,7;1011,5;;582;2174;0;2,7
33281001;19890409;1,8;11,1;15,5;12,6;1004,9;;36;502;0;1,4
33281001;19890410;0,2;9,2;15,8;11,6;1007,8;;312;1452;0;2,0
33281001;19890411;21,0;6,1;17,9;12,2;1008,9;;228;1242;0;1,6
33281001;19890412;12,6;7,4;13,8;10,3;1003,6;;372;1578;1;1,4
33281001;19890413;14,4;6,0;11,8;8,1;1004,3;;246;1299;1;1,2
33281001;19890414;0,2;5,2;14,7;9,4;1015,7;;552;1931;0;2,0
